,real_t250,real_t500,real_t750,real_t1000,knn_t250,knn_t500,knn_t750,knn_t1000,knn_sqrt_t250,knn_sqrt_t500,knn_sqrt_t750,knn_sqrt_t1000
54,"[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.031072828039221248, 0.0], [0.0, 0.0, 0.0, 0.7927031369379729], [0.0, 0.0, 0.9281030826699115, 0.12629310603412117]]","[[0.0, 0.0, 0.5837091584822469, 0.0], [0.0, 0.06807083437454524, 0.0, 0.0], [0.1913153726286975, 0.0, 0.0, 0.2468324458977628], [0.0034697914977851662, 0.0, 0.5614564963005129, 0.12812640318050286]]","[[0.9004304857296789, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06419675798937163], [0.0, 0.0, 0.0, 0.0], [0.13467321585280867, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.20102093027177706, 0.009628016296034055, 0.0], [0.0, 0.0, 0.19066704278853652, 0.00018287488721696848], [0.0, 0.0, 0.0, 0.7755011201306572]]","[[0.0, 0.017750623279574607, 0.0, 0.0], [0.0012431907873717946, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6769383718445837], [0.0, 0.0, 0.8121696235032807, 0.01844836969539725]]","[[0.0, 0.0, 0.30570499143633606, 0.0], [0.0, 0.020894722518185818, 0.0, 0.0], [0.0968797130006992, 0.0, 0.0, 0.10563927854433586], [0.0, 0.003770882419568992, 0.3055521482193379, 0.046214923082803]]","[[0.8143389803761626, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.05053042875753933], [0.0, 0.0, 0.0, 0.008309813596295616], [0.06195540393453231, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.13839806908084942, 0.0, 0.0], [0.0, 0.0, 0.1535247763598457, 0.0], [0.0, 0.0, 0.0, 0.6957625041025028]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6356174236348411], [0.0, 0.0, 0.7523959137671958, 0.009537489528678198]]","[[0.0, 0.0, 0.2572193555532343, 0.0], [0.0, 0.021765161634092187, 0.0, 0.0], [0.09266688403027196, 0.0, 0.0, 0.1294075414223362], [0.0, 0.0, 0.2545600003015216, 0.05382911382948215]]","[[0.7755056759361817, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.020252794659791937], [0.0, 0.0, 0.0, 0.0], [0.05186088683096834, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.12560717156025367, 0.0, 0.0], [0.0, 0.0, 0.12065651081912407, 0.0], [0.0, 0.0, 0.0, 0.6593710444684631]]"
55,"[[0.00476271310735273, 0.0, -0.00021443029313211504, 0.0], [0.09013135528418079, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8771709903411469, 0.4504392516282264], [0.0, 0.0, 0.0, 0.30047485973346155]]","[[0.0, 0.0, 0.0, 1.0344608787982275], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.6503548563976487, 1.9383956840040615, 2.8807795962789444, 0.0]]","[[0.8410649626331097, 0.0, 2.4096547708639107, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.49730277442575, 0.0]]","[[0.07018499991101956, 0.6552891422747518, 0.0, 0.0], [0.36070336985927404, 0.0, 0.0, 0.18737050706600783], [0.0, 0.0, 0.0, 0.008291134926979448], [0.0, 0.0, 0.0, 0.0]]","[[0.007848558801352105, 0.0, 0.0, 0.0], [0.06541089245701709, 0.0077893160670116255, 0.0, 0.0], [0.0, 0.0, 0.6688687948350125, 0.24637527378637727], [0.0, 0.0, 0.0, 0.1496183588852183]]","[[0.0, 0.0, 0.0, 0.07667520877849218], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.40970507372013065, 0.9572801446903035, 0.7203634127496997, 0.0]]","[[0.25085740100492904, 0.0, 0.21159209872588744, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.00715235187825176, 0.38872021050067335, 0.0, 0.0], [0.23617582249619604, 0.0, 0.0, 0.13530337378599913], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.014245031178702643, 0.0, 0.0, 0.0], [0.0, 0.0, 0.659069453546242, 0.24269012901762466], [0.0, 0.0, 0.0, 0.11261040296349076]]","[[0.0, 0.0, 0.0, 0.04181328790617333], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.3301921652349553, 0.7601475147088863, 0.48356256121750424, 0.0]]","[[0.19699996248691862, 0.0, 0.07414928278048412, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.35318873274486495, 0.0, 0.0], [0.2131014139266622, 0.0, 0.0, 0.11159297592554689], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
56,"[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.36455540624957766], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8615950910395848, 0.0], [1.0393801683992088, 0.0, 0.0, 0.7868397194453619], [0.0, 0.6879847097972418, 0.0, 0.03395007416887653]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3625006921028594, 0.08946113281976432], [0.4644424226631084, 0.0, 0.0, 0.0], [0.036745063375290134, 0.0, 0.0, 0.0]]","[[1.4480513562424409, 0.0, 1.8267073956271058, 1.3475827403296747], [0.8287827937107254, 0.0, 0.03867585826813699, 0.0], [0.0, 0.0, 0.0, 3.0625225530224154], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3249112917574251], [0.0, 0.0, 0.0075502037306693, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5829267715029961, 0.0], [0.770712356686763, 0.0, 0.0, 0.5913225530080143], [0.0, 0.1775532486024295, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.24762955627464012, 0.038433515387383356], [0.35763805731528875, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.2375102437268695, 0.0, 0.5612639922978392, 0.0], [0.0, 0.007389371434193378, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8049510651354779], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.22602618589851908], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5357720427042297, 0.0], [0.7011558589856643, 0.0, 0.0, 0.5545727035423591], [0.0, 0.16490153045079176, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.24876237942991347, 0.052631928164730654], [0.35343787103555185, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.18831722933910705, 0.0, 0.42158484583841965, 0.0], [0.0, 0.03319516503958054, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6183302895461674], [0.0, 0.0, 0.0, 0.0]]"
57,"[[0.0, 0.3443564989480288, 0.01231682635191656, -0.0010878551137057531], [0.0, 0.0, 0.0, 0.26689257500404534], [0.0, 0.0, 0.8035818043976234, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.11477006452104478, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08367287954039478, 0.6061525410219013]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.011810998567388944, 0.00012831438449193856, 0.09234520263239825, 0.0], [0.0, 0.0, 0.2402827476938099, 0.8448523178451778]]","[[0.8293159936073012, 1.2230416117420244, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.38816877837194946, 0.0, 0.0]]","[[0.0, 0.19779370311669678, 0.006486934782722449, 0.0], [0.0120153461528935, 0.0, 0.0, 0.26786837946509157], [0.0, 0.0, 0.73949671290295, 0.0], [0.04629779423362239, 0.0, 0.0209068426215637, 0.04918909846708513]]","[[0.0, 0.0, 0.06687715814181701, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.017837498339129915, 0.5043401753719495]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.016843223407160914, 0.0], [0.0, 0.0, 0.1351958181369727, 0.6498649615886893]]","[[0.36737246793296846, 0.5208501297335226, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.1505325930420231, 0.0, 0.0]]","[[0.0, 0.1536819782221876, 0.0, 0.0], [0.0, 0.0, 0.0, 0.15009716958119243], [0.0, 0.0, 0.6206798207702671, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.051632168903253825, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.016318748404867165, 0.5000942471071966]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.018093701020456033, 0.0], [0.0, 0.0, 0.11490335272430638, 0.6205971175945134]]","[[0.3247488127329414, 0.4428004830317598, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.09469850871777472, 0.0, 0.0]]"
58,"[[0.0, 0.0, 0.8832975615499917, 0.0], [0.0, 0.0, 0.0, 0.0], [1.3573559609102555, 0.0, 0.0, 0.0], [0.0, 0.0, 0.36130823461645545, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7723398332041258, 0.0], [1.3539415674774664, 0.0, 0.0, 0.0]]","[[0.0, 0.025307075450430993, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.01061523950815906, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, -0.0015188930120940498, 0.0, 0.0], [0.38969712655382566, 0.0, 0.3755463915739623, 0.0], [0.0, 0.0, 0.9844621097153983, 0.0], [0.0, 0.06610906321828931, 0.0, 0.0]]","[[0.0, 0.0, 0.6888922789682447, 0.0], [0.0, 0.0, 0.0, 0.0], [1.163583709008802, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12400806608097104, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5860574686908523, 0.0], [0.32231860984644345, 0.0, 0.0, 0.0]]","[[0.0, 0.010853579308521127, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.2560284021581367, 0.0, 0.21119736201873426, 0.0], [0.0, 0.0, 0.7838880992554723, 0.0], [0.0, 0.025553942140468827, 0.0, 0.0]]","[[0.0, 0.0, 0.6169250854550852, 0.0], [0.0, 0.0, 0.0, 0.0], [0.967293570940871, 0.0, 0.0, 0.0], [0.0, 0.0, 0.09143834818711066, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5824488536636946, 0.0], [0.21362763587959446, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.21004293824128653, 0.0, 0.15982091281143315, 0.0], [0.0, 0.0, 0.7289239839415447, 0.0], [0.0, 0.011904459126100286, 0.0, 0.0]]"
59,"[[0.0, 0.361245768932364, 0.0, 0.1939766152375731], [0.0, 1.0467175821029209, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1987511708270261]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.9248278621350287]]","[[0.0, 0.0, 0.0, 0.28402426876167947], [0.0, 0.0, 0.0, 0.07548695656909764], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0010039516010587129, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.24965279360578596, 0.0, 0.844287289859819]]","[[0.0, 0.1982880101594072, 0.017799116958412287, 0.15190304892649859], [0.0, 0.6918676468306109, 0.0, 0.0], [0.011285150415347257, 0.0, 0.04169031590993654, 0.0], [0.0, 0.0, 0.004540966611855229, 0.053699057170467246]]","[[0.0, 0.01524514019663834, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8724630620046987]]","[[0.0, 0.0, 0.0, 0.22567147993106815], [0.0, 0.0, 0.0, 0.019650048201550127], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.1393610865456873, 0.0, 0.6065348722371312]]","[[0.0, 0.09792815819300695, 0.0, 0.07224516022222179], [0.0, 0.6849826247699659, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.004940695584583232, 0.06796986574846664]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8238300229906631]]","[[0.0, 0.0, 0.0, 0.18742759979725687], [0.0, 0.0, 0.0, 0.011240596520182961], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.1231288117917491, 0.0, 0.5826236937636741]]"
60,"[[0.0, 0.0, 0.0, 0.0], [0.5851388608525854, -1.5189678063765717e-05, 0.5842053114195156, 0.0], [0.0, 0.9894504014937273, 0.0, 0.0], [0.1406876701531043, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.9377144912226633, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -7.551048440566051e-05, 0.0]]","[[0.8507763584800897, 0.08031996136513683, 0.0, 0.0], [0.0, 0.0, 0.0, 0.002097130862949892], [0.0, 0.0, 0.00016776810631709618, 0.0], [0.0, 0.0, 0.0965545796807396, 0.5400817478783543]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.6605110074813759, 1.9185924144029214, 0.0], [3.3771527179480834, 0.6016713319074892, 0.060995288870190546, 0.0], [1.5180321016721827, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.3902928571509826, 0.0, 0.4247841878984547, 0.0], [0.0, 0.46780885867647914, 0.0, 0.0], [0.06699619453374428, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.8263110022108648, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.7045067081409664, 0.020793174929790197, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04764873705641438, 0.41485306439653397]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.016016834246315104, 0.0, 0.007771114955548871], [0.9246609161682968, 0.0, 0.1165127140495282, 0.0], [0.0, 0.0, 0.0, 0.018373648309879566]]","[[0.0, 0.0, 0.0, 0.0], [0.4320275050798662, 0.0, 0.43378204621439825, 0.0], [0.0, 0.3940617355176715, 0.0, 0.0], [0.03541901055581828, 0.0, 0.0, 0.0011667337670533576]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.8081880471136041, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.6785106741483359, 0.016064536031912848, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.029123960564303625, 0.3831307240401863]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.02074100838868248, 0.0, 0.03201744613469988], [0.8807440416414012, 0.0, 0.3677262558837241, 0.0], [0.0, 0.024041464607458814, 0.0, 0.038082382051282095]]"
61,"[[0.0, 0.0, 0.0, 0.0], [0.19118968191082766, 0.0, 0.03945750331620828, 0.65128653857835], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.6998872137825397, 0.0, 2.1471525170957233, 1.5691294782388692], [0.0, 0.0, 0.0, 0.008620111809634517], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0706591400086422, 0.0, 0.0], [0.0, 0.8765813494667031, 0.0, 0.0], [-0.0021735985861752833, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[1.244649362168947, 0.0, 0.0, 0.0], [0.0, 0.4099975303233475, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.3841033032197982, 0.0, 0.7226920862412314, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.09297297494100165, 0.0, 0.0, 0.34851108135576325], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.14851319958327158, 0.0, 0.3456946403206759, 0.3558167290130671], [0.0, 0.003932202865867089, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.009967114085383042, 0.0, 0.0], [0.0, 0.7765038562377214, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.9643333574974822, 0.0, 0.0, 0.0], [0.0, 0.25468169388308187, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.1453683488420867, 0.0, 0.33903153134850467, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.08476553681146941, 0.0, 0.0, 0.2826970713606748], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.09694547349843315, 0.0, 0.16942865146101094, 0.22600003132295673], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.7696410667534284, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.9105914109928847, 0.0, 0.0, 0.0], [0.0, 0.24423072507257274, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.08881066892342357, 0.0, 0.23836593640657533, 0.0]]"
62,"[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.6781306671368875], [0.05234851452146258, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2992011824311152], [0.0, 0.0, 0.0, 0.0]]","[[0.908721381522071, 0.0, 0.0, 0.0], [0.0, 0.0, 0.10884978092044442, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.018944891791157097, 0.0, 0.0, 0.0], [0.0, 0.02192939932765867, 0.0, 0.14024462116076594], [0.0, 0.0, 0.0, 0.9442020124046447]]","[[0.0, 0.04063376961017527, 0.0, 0.0], [0.005435607369389321, 0.01786685257233192, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.009365900840851057, 0.0025999203480707184, 0.0]]","[[0.0, 0.0, 0.0, 0.4510245215336037], [0.04019832652580929, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0009955024174507284, 0.1242491954853527], [0.003217249439563718, 0.0, 0.0, 0.0]]","[[0.8343565303249245, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0524903320197787, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.004101490235024889, 0.0, 0.05629163527939836], [0.0, 0.0, 0.0, 0.8357171137940849]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.36134617558615223], [0.0016334766553569781, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0771532971389535], [0.0, 0.0, 0.0, 0.0]]","[[0.7868692699177358, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04798239101873974, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.034290487715368176], [0.0, 0.0, 0.0, 0.8124266499309999]]"
63,"[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5322553978569198, 0.0], [0.0, 0.46376174094118205, 0.08212109467931313, 0.0], [0.0, 0.17468820386069986, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 1.0380125549285577], [0.0, 0.0, 0.0, 0.0], [0.44460642779866916, 0.0, 0.0, 0.0], [1.0384811048525455, 0.0, 0.0, 0.0]]","[[0.002795541452925723, 0.0, 0.052519535600906095, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8568655809101212, 0.0], [0.04089888830688998, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 2.811682445999135], [0.0, 0.0, 1.2080270643779416, 0.0], [2.21269987950707, 0.0, 0.0, 0.0], [2.554691882012548, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4239162637210379, 0.0], [0.0, 0.3276706528424738, 0.0, 0.0], [0.0, 0.04673327371522968, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.8919845042623935], [0.0, 0.0, 0.0, 0.0], [0.1734340424180231, 0.0, 0.0, 0.0], [0.7440770893349559, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.01753792041347293, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7719439647343274, 0.0], [0.022196995385093468, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 2.2204166769913436], [0.0, 0.052330368139320016, 0.0, 0.0], [0.5051548336091812, 0.0, 0.022340148595246224, 0.0], [1.0140411952650714, 0.0, 0.0, 0.0]]","[[0.00981746084533873, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4198631725712739, 0.0], [0.0, 0.34085903339196255, 0.004721224092606988, 0.0], [0.0, 0.05205529099696768, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.8514657056769022], [0.0, 0.0, 0.0, 0.0], [0.08091736376520307, 0.0, 0.0, 0.0], [0.7082497293870499, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7244448518386031, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 2.054560393257968], [0.0, 0.06657382348861396, 0.0, 0.0], [0.26338629943217085, 0.0, 0.0, 0.0], [0.9655434961474959, 0.0, 0.0, 0.0]]"
64,"[[0.0, 0.10493846374081657, 0.1737010616243263, 0.0], [-0.00024291258334525914, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.06592342864222618, 0.0, 0.08748433157251863, 0.7999044227737137]]","[[0.0, 0.17492965822618306, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.7982902548866265], [0.0, 3.6375587483180376, 0.027006979776628966, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 2.799592324794232, 1.0501430258287836, 0.12467640982899923]]","[[0.0, 0.0, 1.0142752642573811, 0.0], [0.6196533402189696, 0.0, 0.0, 0.0], [0.0, 1.0321936372661928, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.61374389260189]]","[[0.0, 0.12899106595084467, 0.0, 0.0], [0.0, 0.0, 0.0, 0.024771618027774663], [0.028286014183939327, 0.0044826358632089995, 0.0372446074488735, 0.03803057892175018], [0.0, 0.0, 0.0, 0.0024610326456596405]]","[[0.023846960302001338, 0.0, 0.0, 0.01809278877714799], [0.0, 0.5587197703168434, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.08977676559169999, 0.31680777583101605, 0.0]]","[[0.0, 0.0, 0.6882301171641447, 0.0], [0.4880139309025236, 0.0, 0.0, 0.0], [0.0, 0.8324674097404459, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.011092550334460913, 0.03661034715406722, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.013509007416916232, 0.0, 0.0016732020780479031, 0.5765943811764258]]","[[0.0, 0.09939086845078351, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.048738466165346, 0.0, 0.0, 0.018612048453293336], [0.0, 0.5637323065722126, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.17973994950808694, 0.0]]","[[0.0, 0.0, 0.6104627865557635, 0.0], [0.4528795252198263, 0.0, 0.0, 0.0], [0.0, 0.7791927786814106, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
