coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[[0.0, 0.0, 0.8972131434043199, -0.6204829695301429, -1.1695368057637, 0.0], [0.0, 0.2954378809726357, 0.0, 0.2394752863956558, 0.0, 0.0], [0.37036863833220923, 0.0, 0.0, 0.0, 0.0, 1.1974606163505928], [0.0, 0.0, 0.7386767216924555, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.32475105028645357, 0.0, 0.0, 0.0], [0.0, 0.05277533517235101, 0.0, 0.0, 0.0, 0.0], [0.6721497423262506, 0.0, 0.0, 0.5571026190598475, 0.0, 0.0], [0.39822572531045725, 0.08998014196025983, 0.0, 0.0, 0.0, 0.0], [0.44645665446196786, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.44485902032110647, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.07107654415329186, 0.0, 0.0, 0.0], [0.0, 0.006529953508026659, 0.0, 0.0, 0.0, 0.0], [0.3585061365624395, 0.0, 0.0, 0.4220401603967163, 0.0, 0.0], [0.07119649030633209, 0.018940520929501135, 0.0, 0.0, 0.0, 0.0], [0.13416503835541144, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.18430822514994932, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.07327167517379342, 0.0, 0.0, 0.0], [0.0, 0.015842520829969127, 0.0, 0.0, 0.0, 0.0], [0.37388491981529215, 0.0, 0.0, 0.42761996710122685, 0.0, 0.0], [0.06560884491860683, 0.020862713165394436, 0.0, 0.0, 0.0, 0.0], [0.16689790310653432, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.20368870142341933, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0753884321690439, 0.0, 0.0, 0.0], [0.0, 0.01006483551318667, 0.0, 0.0, 0.0, 0.0], [0.42585540028456714, 0.0, 0.0, 0.45081779654676646, 0.0, 0.0], [0.08786745726603569, 0.03814567481517445, 0.0, 0.0, 0.0, 0.0], [0.20954510319266917, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.23333805091895968, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, -0.3168499631265318, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9658483305849315, 0.0], [0.0, 0.0, 0.6046858186012706, 0.0, 0.4741332871715142, 0.0], [0.0, 0.0, -0.28399906401313785, 0.6292204340761639, -0.447049855680629, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.05379392338463737, 0.0, 0.0, 0.0, 0.1575015639809363, 0.028706150301961556], [0.0, 0.0, 0.0, 0.0, 0.0, 0.36388090297749826], [0.0, 0.0, 0.0, 0.488626496409874, 0.1291741365839769, 0.13039577110260298], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.009084121752278126, 0.0, 0.0, 0.0, 0.10096407295218796, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.21958981301888247], [0.0, 0.0, 0.0, 0.29066467691629394, 0.03724944533271733, 0.029368007533680063], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.03707809173357878, 0.0, 0.0, 0.0, 0.13087397599827177, 2.68506043321189e-05], [0.0, 0.0, 0.0, 0.0, 0.0, 0.24465193214751202], [0.0, 0.0, 0.0, 0.33412873775439317, 0.061109865609854076, 0.057718471619055495], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.00713233957943087, 0.0, 0.0, 0.0, 0.1205804906073417, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2289372907066748], [0.0, 0.0, 0.0, 0.335641707516175, 0.047040114284552605, 0.046907759226720795], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.7079290170976384, 0.0, 1.2410279074942498, 0.0], [0.0, 0.0, 0.0, -0.449437349492494, 0.0, 0.0], [-0.9718657143157934, -1.0273986112099174, 0.0, 0.0, 0.0, 0.0], [-1.541806974044336, 0.6368966175742199, 0.0, 0.0, 0.0, 0.3721365302777661], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6186493234310606, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 1.025701654023627, 1.4100607058278076, 0.0, 0.0], [0.0, 0.0, 0.8802196203202877, 0.5212271171818389, 0.0, 0.0], [0.9067035605861623, 0.0, 0.0, 0.0, 0.0, 0.765911400551946], [0.0, 0.7588359394463385, 0.0, 0.0, 0.0, 0.0], [0.4747918623288922, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.25492919066374176, 0.0, 0.0]]","[[0.0, 0.0, 0.2534301819988069, 0.4623842538350537, 0.0, 0.0], [0.0, 0.0, 0.3154151447616979, 0.10266295844689291, 0.0, 0.0], [0.41959332203346245, 0.0, 0.0, 0.0, 0.0, 0.4464375708889578], [0.0, 0.4926284074796873, 0.0, 0.0, 0.0, 0.0], [0.038977562183446744, 0.0, 0.0, 0.0, 8.744433511960376e-05, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.28243406823720246, 0.5069017830529962, 0.0, 0.0], [0.0, 0.0, 0.3714291276749491, 0.1158747196425841, 0.0, 0.0], [0.461524646126469, 0.0, 0.0, 0.0, 0.0, 0.49539593250328945], [0.0, 0.5381999208372931, 0.0, 0.0, 0.0, 0.0], [0.061618301415399646, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.402752781093795, 0.6177889694010305, 0.0, 0.0], [0.0, 0.0, 0.4973503208023917, 0.17887137023216948, 0.0, 0.0], [0.5501327422501787, 0.0, 0.0, 0.0, 0.0, 0.5846053443221245], [0.0, 0.6155913738063876, 0.0, 0.0, 0.0, 0.0], [0.13239948297824222, 0.012638623830334008, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.2770817643029648, 0.0, 0.16779068719502352, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.26616256438256114, -0.5986069950593177, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.8276593706618878, 0.0, 0.0, -0.5780563178402972, 0.11795441868908185, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.2817782824218723, 0.0], [0.03868614007731339, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.011172262553845222, 0.0, 0.03522054984756552, 0.0, 0.16723881617061026, 0.0], [0.0, 0.0, 0.2698005597586511, 0.0, 0.010470467420232868, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.163761739277623, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.053177994558348624, 0.0], [0.0, 0.0, 0.2023432536019153, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.20503483099992567, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.09356432733553745, 0.0], [0.0, 0.0, 0.22338177977076887, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.21260399735380542, 0.0], [0.02485965825878414, 0.0, 0.0, 0.0, 0.0, 0.004163890953238704], [0.005313047199563923, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.008458716691142754, 0.0, 0.10122032193933755, 0.0038327001173694484], [0.0, 0.0, 0.22882683026908512, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0008073056914336253]]"
"[[[0.0, 0.0, 0.0, 1.196853893721372, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4333839684514742, 0.0], [0.0, 0.0, 0.0, 1.6031885703656663, 0.37515066223367494, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.7629841703393547, 0.0, 0.0, 0.0, 0.0], [0.6893354331242934, 0.0, 0.0, -0.43759672879260636, 1.064217081721109, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.37452975972485114], [0.0, 0.0, 0.0, 0.0, 0.2739408133755711, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.42396824015234763, 0.0, 0.6205534542468537, 0.0, 0.0, 0.09295420984535391], [0.0, 0.16618644102924737, 0.11603986649072616, 0.0, 0.0, 0.5704671705534567], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.07417729685329807], [0.0, 0.0, 0.0, 0.0, 0.13157665148087308, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.17236479191905488, 0.0, 0.23998504282886107, 0.0, 0.0, 0.0], [0.0, 0.08860721391367073, 0.021719436267645997, 0.0, 0.0, 0.30250684065268635], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.10195680275664451], [0.0, 0.0, 0.0, 0.0, 0.18280573714246542, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.20817199468259323, 0.0, 0.29420779797035823, 0.0, 0.0, 0.0009211860901553295], [0.0, 0.09839033257719358, 0.019569106240121696, 0.0, 0.0, 0.35846406881639953], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.10154476751314304], [0.0, 0.0, 0.0, 0.0, 0.19206995601388144, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2399506032890994, 0.0, 0.330679550511791, 0.0, 0.0, 0.0], [0.0, 0.11084509876271018, 0.005901762601805461, 0.0, 0.0, 0.37101419174293543], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.9225417945544252, 0.47135326455282434, 0.0, 0.0, 0.0, 0.0], [0.0, -0.261547325890002, 0.0, 0.4920685570463166, 0.0, -0.10652501392114405], [0.0, 0.7018377907274872, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0356858823668864, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.9113870009633736, 0.0, 0.0]]]","[[0.0, 0.7897900221706631, 0.0, 0.0, 0.0, 0.0], [0.0, 0.41694427866760575, 0.17425434406061774, 0.6711047826511202, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.593997307186908, 0.0], [0.0, 0.0, 0.35283694431579027, 0.0, 0.0, 1.3960430525160146], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0951459602209427, 0.0, 0.0, 0.0]]","[[0.0, 0.15901474573669083, 0.0, 0.0, 0.0, 0.0], [0.0, 0.06284744701778061, 0.015529217208827889, 0.3975764873930589, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.1313976390650286, 0.0], [0.0, 0.0, 0.10044425471989318, 0.0, 0.0, 0.5536499894031472], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.2336024135676542, 0.0, 0.0, 0.0, 0.0], [0.0, 0.07317806051892875, 0.04663007488525467, 0.4656595655074822, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.17389040727679922, 0.0], [0.0, 0.0, 0.1326829761055478, 0.0, 0.0, 0.6562378912627398], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.2961670815822778, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09606078231713526, 0.06719309827255818, 0.48296610402831186, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2057161342210533, 0.0], [0.0, 0.0, 0.1596236515139772, 0.0, 0.0, 0.7613399335368184], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 1.621136378224621, 0.0, 0.0], [1.3066882003852767, 0.0, 0.0, 0.0, 0.35355680131277706, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.190151324308605, 0.0, -0.4219292872961933], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.36262611731309513, -0.4185806714644694, 0.0, 0.0]]]","[[0.0, 1.071770325479157, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05024119256127321], [0.7772102075669239, 0.0, 0.0, 0.017275029231869934, 0.0, 0.11015857622547741], [0.0, 0.05196793464764895, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.10779607413210869, 0.0, 0.0]]","[[0.0, 0.7645634315680282, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0007463762721770992], [0.3521502946848827, 0.0, 0.0, 0.0, 0.0, 0.032393683694049914], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.028623872171615206, 0.0, 0.0]]","[[0.0, 0.8094498457178859, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0031322716655475345], [0.4091028885583749, 0.0, 0.0, 0.0, 0.0, 0.0336606875739369], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.027106007432607195, 0.0, 0.0]]","[[0.0, 0.8781385215401338, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.008267388394276747], [0.4757124590206517, 0.0, 0.0, 0.0, 0.009635853948894166, 0.047596982898328914], [0.0, 0.0056233734660532915, 0.0022065435914278755, 0.0, 0.0, 0.0], [0.0, 0.0, 0.007851799872842416, 0.04938133093430526, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 2.216041800333011, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.3715325727601612], [0.0, 0.0, 0.0, 0.0, -0.29696526163103076, 0.0], [0.1430900089393936, 0.0, 0.0, 0.0, 0.0, -0.5207082485036016], [0.0, 0.7011607699460678, 0.0, 0.639196183867857, 0.0, 0.5724737082300914], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0758779749004604, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2378726405357592, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0992708646501665, 0.0, 0.0, 0.0, 0.24732717684342312, 0.0], [0.0, 0.0, 0.08536029528855119, 0.0, 0.0, 0.0], [0.0, 0.07329585635357508, 0.0, 0.132181552746184, 0.1498928577128494, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.06136087407436417, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5086041640342965, 0.0, 0.0, 0.0, 0.07002559752564268, 0.0], [0.0, 0.0, 0.030778999866426453, 0.0, 0.0, 0.0], [0.0, 0.02538563987269886, 0.0, 0.0553389600341759, 0.03478080643440404, 0.0]]","[[0.0, 0.0, 0.0, 0.0026991186421962137, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.08432836538602305, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5809813479514525, 0.0, 0.0, 0.0, 0.0875677443948184, 0.0], [0.0, 0.0, 0.04767502474192983, 0.0, 0.0, 0.0], [0.0, 0.03228852724996319, 0.0, 0.07216855564187427, 0.043026540585926205, 0.0]]","[[0.0, 0.0, 0.0, 0.024998141722382322, 0.0, 0.0], [0.0, 0.0, 0.001369895473112806, 0.005920187764516845, 0.14606694323014255, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6683545946534666, 0.0, 0.0, 0.0, 0.12624946783807114, 0.0], [0.0, 0.0, 0.02374542086361289, 0.0, 0.0, 0.0], [0.0, 0.03973964808026581, 0.0, 0.09383588729921084, 0.08495609701816208, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.16323677221573785, 0.0, 0.0, 0.3018294256692449, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5729693299761504, 0.0, 0.0], [-0.4377779179751694, 0.0, 0.0, 0.0, -0.8999550329307543, 0.0], [0.0, 0.10100815252230534, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.014280020967551606, 0.0, 0.0669055805964497, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.010924929402195147], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07173887749753875, 0.19726282105638518, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9584103998371843, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02476953624686113, 0.11562845356617248, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8635449497357729, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0035827587202835816, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04559360690408369, 0.1296819979728936, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8766225134632557, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.01150945892457788, 0.0], [0.01104144098223737, 0.0, 0.0, 0.0, 0.0, 0.00045817820966083237], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.023789649487775913, 0.11282739989055962, 0.0, 0.0], [0.01637175061873865, 0.0, 0.0, 0.0, 0.9232944544345019, 0.01407932882310834], [0.008046861370513433, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.10224098870538412, 0.0, 0.0, 0.0, 0.0, 0.5772932936350841], [0.23895736313953447, 0.0, 0.0, 0.12134022123962561, -2.3341554357532175, 0.0], [0.0, -2.5405080660539947, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.1822494864063232]]]","[[0.0, 0.00531579728488157, 0.03193288306851231, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.1481184436596574, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06814538850870029, 0.0, 0.0, 0.0], [0.0, 0.0, 0.92649086364711, 0.0, 0.0, 0.0], [0.0, 0.15892321274167764, 0.0, 0.0, 0.0, 0.011763961991744752]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.42384181180263514, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3006902712541756, 0.0, 0.0, 0.0], [0.0, 0.0613972054858612, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5223912418009322, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3855652271481186, 0.0, 0.0, 0.0], [0.0, 0.06766979902744487, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.6222499160901686, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.47635435128536463, 0.0, 0.0, 0.0], [0.0, 0.10358980700445557, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 1.1417711043997985, 0.2742728244148448], [0.9486858969498071, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.18783905022972722, 0.0, 0.0, -2.1553815885626766, -0.5219583579107492, 0.0], [0.0, 0.0, 0.0, 0.0, 0.38042596036877685, 0.0]]]","[[0.0, 1.1587772446893225, 0.0, 0.0, 0.15789448956747484, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8727545569051736, 0.0], [1.2218569544399027, 0.0, 0.0, 0.0, 0.632206101596427, 0.37465551632976074], [0.07175435038467502, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.6183675399058203, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.18137678537475527, 0.0], [0.7409752834183506, 0.0, 0.0, 0.0, 0.10677102169256511, 0.16615566485494365], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.6484080619969237, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2697603010771432, 0.0], [0.7992480567729586, 0.0, 0.0, 0.0, 0.11886580301364146, 0.18425889788032265], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.6873895484535036, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.011559807093842064, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.34082183777529135, 0.0], [0.8518576392588038, 0.0, 0.0, 0.0, 0.1524771184906056, 0.18926305358696943], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.4017286426415916, 0.0], [-1.434289494712779, 0.0, 0.7883630405205194, 0.0, 0.0, 0.0], [0.0, 0.42741728389633754, 0.0, 0.0, 0.0, 0.0], [-0.4841515867240827, 0.1665916545224021, 0.0, 0.0, 0.5900862473269511, 0.0], [0.0, 0.0, 0.0, 0.0, -0.4278227086568544, 0.0], [0.0, -0.1725656656878607, 0.0, 0.0, 0.0, -0.601371578511987]]]","[[0.0, 0.5895164897591997, 0.0, 0.08881156023760908, 0.0, 0.0], [0.0, 0.0, 0.32530884316546727, 0.0619073304272161, 0.0, 0.049903099186593476], [0.0, 0.35924553218144484, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08123685877161133, 0.0, 0.0, 0.1632044451069595, 0.11075315519749639, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.24079227450863389]]","[[0.0, 0.2588665847480585, 0.0, 0.02593309952488115, 0.0, 0.0], [0.0, 0.0, 0.22046631255389587, 0.0, 0.0, 0.0], [0.0, 0.13549582464128415, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.03156079634908134, 0.0, 0.0, 0.08639952401420176, 0.04065189633079302, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1496022813303914]]","[[0.0, 0.31130115335917663, 0.0, 0.027343371358717988, 0.0, 0.0], [0.0, 0.0, 0.2449944432024071, 0.0, 0.0, 0.0], [0.0, 0.15940166809485945, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.025346109631902442, 0.0, 0.0, 0.08409472955206279, 0.04273978001211885, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1697331282619952]]","[[0.0, 0.3744677191898714, 0.0, 0.047513504553257285, 0.0, 0.0024573153298095584], [0.0, 0.0, 0.2614863645841163, 0.006569708165104169, 0.0, 0.00494284224636023], [0.0, 0.18816037856233409, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.02548093236501051, 0.0, 0.0, 0.11206499019228015, 0.07618849638803843, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.20328042687494216]]"
