coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[['', '', '', '', '', '0.009'], ['-0.279', '', '', 'sigm', '', ''], ['**0.655', '', '', 'log', '', ''], ['', 'sin', '', '', '', ''], ['', '', 'log', '', '0.117', ''], ['', '', '', '', '', '']]]","[[0.0, 0.036390591177706384, 0.5985851698368301, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.27024530413406106, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.5030712479034882, 0.0], [0.0, 0.04292166218549065, 1.312604297178856, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.11486803106042486, 0.0], [9.910744317445317e-05, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.044555393733056003, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.08050477647385243, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.7997612450141285, 0.0], [0.0, 0.00899381131847172, 0.22654225914996862, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.09599622825869149, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.11316332671329349, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8709275314205361, 0.0], [0.0, 0.01139831795151934, 0.2967558282951666, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.15746941110383456, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1402718856645135, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.8975104216440638, 0.0], [0.0, 0.0, 0.3552396633112133, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['cos', '', 'log', '', '', 'sigm'], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', 'sigm', '', '', ''], ['sin', '', '', '**0.819', '', 'cos'], ['', '', '', '', '', '']]]","[[1.0379396519839652, 0.0, 0.0, 0.0, 0.907005423747187, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.4828708490860427, 0.0, 0.0, 0.03051424295270053, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.30431896659147795, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.04303310978722721, 0.0, 0.0, 0.0, 0.0207289101452995, 0.0]]","[[0.062742584384799, 0.0, 0.0, 0.0, 0.5872646991226305, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.007807360618055666, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0892906778242373, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.050008667867376864, 0.0, 0.0, 0.0, 0.6248191969549786, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.12145658222636806, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.06003934614451736, 0.0, 0.0, 0.0, 0.6758877140178247, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.058753018691147955, 0.0, 0.0, 0.0041902714922656195, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.15550325834264175, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', '', '', 'sin', ''], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', 'cos', '', '', 'sigm', ''], ['', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2604384295036498, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.07844493582578688, 0.0, 0.0, 0.01962727403450183, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.1813002319508499, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.04981258097061273, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.19532555536676163, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0481751624088435, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.19219949358407484, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.04278931275066978, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '-0.366', '**0.734', '', 'cos', ''], ['', '', '', '', '', ''], ['', 'sin', '', 'sigm', 'log', ''], ['', '', '', '', '', ''], ['**0.431', '', '', '', '', ''], ['', 'log', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 1.0541014323310742, 0.0], [0.04909331458940474, 0.0, 0.3160291325724989, 0.0, 0.0, 1.5219695314742716], [1.1318187759930367, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02614040398959963, 0.0, 0.0, 0.0], [0.4398887483864175, 0.0, 1.0350992786224047, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.5282677208517325, 0.0], [0.0, 0.0, 0.014940010172010807, 0.0, 0.0, 0.0], [0.5594050901065548, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.004709596427310455, 0.0, 0.0, 0.0, 0.0], [0.057647625745244596, 0.0, 0.23801164785051598, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.5599735680641857, 0.0], [0.0, 0.0, 0.02652558973581597, 0.0, 0.0, 0.0], [0.601233965458943, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.08139097966603924, 0.0, 0.27623098200748947, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.600748905225974, 0.0], [0.0, 0.0, 0.07110999900086899, 0.0, 0.0, 0.0], [0.6576745805020128, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.14335909609162945, 0.0, 0.34695572342661823, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', 'log'], ['', '', '', 'sigm', 'sin', '**0.732'], ['', '', 'cos', '', 'cos', ''], ['', '', '', '', '', ''], ['sin', '', '', '', '', 'log'], ['', 'log', 'sigm', '0.081', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.38850673529947466, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.23619332425586795], [0.0, 0.0, 0.5890737316193269, 0.0, 0.0, 0.07765616510614988], [0.0, 0.03929214212753065, 0.0, 0.0, 0.0, 0.006793754707427119], [0.0, 0.38321556732070466, 0.44789161057145505, 0.0, 0.0, 0.0], [0.3551305473405032, 0.2657750139885797, 0.0, 0.0, 0.3477814443664804, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.13915147829676724, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0680222416866008], [0.0, 0.0, 0.361171312386377, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1409524845505675, 0.22424856461785053, 0.0, 0.0, 0.0], [0.0859427011735655, 0.10142526595736641, 0.0, 0.0, 0.06211497038417498, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.1740657783228212, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.07771267537116791], [0.0, 0.0, 0.39503426181708456, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1484732142502832, 0.2425041686393574, 0.0, 0.0, 0.0], [0.08602028662315206, 0.10545086967809866, 0.0, 0.0, 0.08294045615122733, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.19763269778008088, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.07720296170157871], [0.0, 0.0, 0.44707443828498566, 0.0, 0.0, 0.021760909905824605], [0.0, 0.013405341662880798, 0.0, 0.0, 0.0, 0.006175635240999202], [0.0, 0.16203374638515067, 0.3040173900756118, 0.0, 0.0, 0.0], [0.1306818346000569, 0.14419403339968598, 0.0, 0.00033346950032394593, 0.14246394333297574, 0.0]]"
"[[['', '', '-0.193', '', '', ''], ['0.091', '', '', '', '-0.142', 'sigm'], ['', '', '', '', '', ''], ['cos', '', '**0.847', 'tanh', '', ''], ['', 'sin', '', '', '', ''], ['', '**0.835', 'sin', '', '', '']]]","[[0.0, 0.0027849171704237784, 0.0, 0.015564523509823232, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.29511091502112946, 0.3743310195478947], [0.01937837048777617, 0.0, 0.0, 0.4460278852065957, 0.0, 0.35471702266560123], [0.0, 0.0, 0.0, 0.024956097233320002, 0.0, 0.0], [0.0, 0.028808065652303767, 0.0, 0.0, 0.0, 0.0], [0.0, 0.06409845189359262, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.16675682676597184, 0.16614102497586133], [0.0, 0.0, 0.0, 0.27612906005214827, 0.0, 0.16055212758378845], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.004141986628772297, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.17666884515314485, 0.17500317329689927], [0.0, 0.0, 0.0, 0.2886920050982307, 0.0, 0.17421709440327068], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0036780845121061286, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.19355636777275959, 0.21785883928867797], [0.0, 0.0, 0.0, 0.3228635259545255, 0.0, 0.21708267428473835], [0.016090888257722383, 0.004258609441519738, 0.0071348978178904475, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.017143389007807586, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', 'tanh', '', '0.240', ''], ['', '', 'tanh', '', 'sin', ''], ['', 'log', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.4733048915417655, 0.0, 0.0], [0.0, 0.7153195601116453, 0.7640369455623752, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.03202205006442883, 0.30067494982373577, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.262995746863096, 0.0, 0.0], [0.0, 0.2565696558776613, 0.23148417917939818, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07241067373712422, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.34932083240124945, 0.0, 0.0], [0.0, 0.2720152886201882, 0.2742871756140801, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.10431052305433916, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.4529012816807421, 0.0, 0.0], [0.0, 0.3119763968543927, 0.3129865010698911, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.00857116265252818, 0.14139335206301507, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['', 'log', '', '', '', 'cos'], ['sigm', '', '', '', '', ''], ['', '', '', '', '', ''], ['-0.054', '', 'tanh', '', '', 'tanh'], ['', '', '', '', '', '']]]","[[0.0, 0.0, 0.028063395762988292, 0.0, -0.0009208965537018802, 0.0], [0.0, 1.2244118668732618, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.23114435362409033, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.013713712757048066, 0.0, 0.0, 0.3237470374539686, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.7128250471842685, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.08683615563027965, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.12490715561566196, 0.0]]","[[0.0, 0.0, 0.006861475774205227, 0.0, 0.0, 0.0], [0.0, 0.7673075920377707, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.10911024791024242, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.15774590858197796, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.8015155990104247, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.12108891183631555, 0.0], [0.0, 0.0, 0.011484654942330669, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.19273236621672526, 0.0]]"
"[[['', '', '', 'sigm', '', ''], ['**0.480', '', '', '', '', '**0.024'], ['', '', '', '', 'sigm', 'sigm'], ['sin', '', 'log', 'log', '', ''], ['', '', '', '', '', '**0.908'], ['', '', '', '', '', '']]]","[[0.0, 0.5790183920414198, 0.0, 0.41008238287147725, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5647172707111402, 0.0, 0.0], [0.2417195084489921, 0.0, 0.0, 1.4834620962795544, 0.0, 0.0], [0.0, 0.0, 0.058649874139406935, 0.0, 0.0, 0.0], [0.0, 1.3568448629181986, 0.022427130897873158, 0.0, 0.42422182434380235, 0.0]]","[[0.0, 0.05281066093555175, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.13863780318379101, 0.0, 0.0, 0.5404366672834431, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0007685569777833272, 0.16682738465298003, 0.0, 0.0, 0.13103463193082848, 0.0]]","[[0.0, 0.10373470739429672, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03050089903489526, 0.0, 0.0], [0.14737849414621504, 0.0, 0.0, 0.6330175861886497, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.23219508055681534, 0.0, 0.0, 0.17739425287225488, 0.0]]","[[0.0, 0.1571542189499967, 0.0, 0.01191423901047566, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.044746010211128395, 0.0, 0.0], [0.17052939333964615, 0.0, 0.0, 0.7332246002841764, 0.0, 0.0], [0.0, 0.0, 0.003477644020939727, 0.0, 0.0, 0.0], [0.0, 0.2952681050038268, 0.0, 0.0, 0.22026576770468123, 0.0]]"
"[[['**0.010', '', '', '', '', '0.224'], ['cos', 'sin', '', 'tanh', '', ''], ['', '', '', '', '', ''], ['', 'sigm', '', '', '', '**0.157'], ['**0.406', '', 'sigm', '', '**0.065', ''], ['', '', '', '', '', '']]]","[[0.00028849314220098776, 0.2717345649097436, 0.0, 0.0, 0.06784533590667208, 0.0], [0.0, 0.29036669052648406, 0.0, 0.029780493296697238, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.03386169414144829, 0.0], [0.0, 0.7453839266827715, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0007857472092024663, 0.0], [0.018857720007591342, 0.0, 0.0, 1.1549264908901353, 0.0, 0.0]]","[[0.0, 0.08332066204997188, 0.0, 0.0, 0.026511802051317618, 0.0], [0.0, 0.08333183518972474, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.48824515225857434, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3111905506962613, 0.0, 0.0]]","[[0.0, 0.10133888645290992, 0.0, 0.0, 0.01257719029479984, 0.0], [0.0, 0.11061354335234466, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.527326571249683, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.36791370893178427, 0.0, 0.0]]","[[0.0, 0.10516478964127557, 0.0, 0.0, 0.00552024163897819, 0.0], [0.0, 0.1384945191825126, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0009445927689020362, 0.0, 0.0, 0.0], [0.0, 0.5566776903422644, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.42344246519350903, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['', 'sin', '', '', '', ''], ['', '', '**0.507', '', '', '-0.041'], ['**0.047', '', '', '', 'sin', ''], ['sigm', 'cos', '', '', '', 'tanh'], ['', '', '', '', 'sin', '']]]","[[0.0, 0.0, 0.0, 1.3480993357869921, 0.03172128071343731, 0.0], [0.0, 0.8635432083462682, 0.0, 0.0, 0.17079922848837006, 0.0], [0.0, 0.0, 0.1919929195107482, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1499101461983595, 0.0, 0.15440608563219255], [0.0, 0.0, 0.0013727472530819884, 0.0, 0.18103234069198473, 0.0]]","[[0.0, 0.0, 0.0, 0.2283813429384158, 0.0, 0.0], [0.0, 0.6828046466316888, 0.0, 0.0, 0.02604222072024126, 0.0], [0.0, 0.0, 0.0931360933720798, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.054455209455655455], [0.0, 0.0, 0.0, 0.0, 0.060888137745043334, 0.0]]","[[0.0, 0.0, 0.0, 0.29603784418931717, 0.0, 0.0], [0.0, 0.7048459888844373, 0.0, 0.0, 0.05545077949824762, 0.0], [0.0, 0.0, 0.12803111271079776, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.014517991166553116, 0.0, 0.06850606949192889], [0.0, 0.0, 0.0, 0.0, 0.09329211183618615, 0.0]]","[[0.0, 0.0, 0.0, 0.3511220903474843, 0.011344477820938918, 0.0], [0.0, 0.7245068314554074, 0.0, 0.0, 0.07557719199516097, 0.0], [0.0, 0.0, 0.11703377928417363, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.027378187670279414, 0.0, 0.08545705699461795], [0.0, 0.0, 0.0, 0.0, 0.08095912307747055, 0.0]]"
"[[['cos', 'sin', '', '', '', '0.114'], ['tanh', '', '', '', '', ''], ['sigm', '', '', '', '', ''], ['', '', '', '', '', ''], ['', 'log', '', '', '', 'cos'], ['', '', '', '', '', '']]]","[[0.814579533050017, 0.9765325785443995, 0.28978618812333573, 0.0, 0.0, 0.0], [0.9327761760553507, 0.0, 0.0, 0.0, 1.3516213561385089, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.006339584960781377, 0.0, 0.0, 0.0, 0.006763401909228363, 0.0]]","[[0.15799715437465198, 0.3086275737695424, 0.051238957863693944, 0.0, 0.0, 0.0], [0.23698418846195868, 0.0, 0.0, 0.0, 0.23729929726365434, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.1841710517780805, 0.3059234499844187, 0.04974995567596763, 0.0, 0.0, 0.0], [0.24290528741164863, 0.0, 0.0, 0.0, 0.3097337930550836, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.2291474905339627, 0.329790790409574, 0.07924337034272401, 0.0, 0.0, 0.0], [0.26022051906439003, 0.0, 0.0, 0.0, 0.36225441857794444, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0017377340734421479, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', 'cos', '', ''], ['sigm', '', 'sigm', '', '', 'tanh'], ['sin', '', '', '', '', 'sigm'], ['', '', '', 'sigm', '', ''], ['', '**0.442', 'log', '', '', ''], ['', '', 'sigm', 'sigm', '', '']]]","[[0.0, 0.04206172133662252, 0.2554623032786372, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.035003524658417245, 0.0], [0.0, 0.031810923597730315, 0.0, 0.0, 0.33367193137630125, 0.022598593344305515], [0.17558936898194383, 0.0, 0.0, 0.019192012236256537, 0.0, 0.0421334188992592], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.02763078120438277, 0.012646494719578337, 0.0, 0.0, 0.0]]","[[0.0, 0.0036377409174371137, 0.14002836681398828, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2280113783152858, 0.0], [0.10336684148016603, 0.0, 0.0, 0.0, 0.0, 0.023234258607589996], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.017631937930641474, 0.16697612908547035, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0017682431264864325, 0.0, 0.0, 0.23527301609672616, 0.0], [0.0928285839609875, 0.0, 0.0, 0.0, 0.0, 0.013627045249875264], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.06158163940277175, 0.21163000109902183, 0.008450560653463186, 0.009347359725319143, 0.019756244792749896], [0.0, 0.022187636313628294, 0.0, 0.0, 0.023752000565163887, 0.025030078738607343], [0.0, 0.026959937939331574, 0.0, 0.0, 0.2749920853461969, 0.0077124347147109725], [0.11431401828949654, 0.023097205900715356, 0.0, 0.0, 0.0, 0.03797132793640563], [0.0, 0.006789694134120166, 0.0, 0.0, 0.0, 0.0], [0.0, 0.028907010322157915, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', '', '', '0.215', ''], ['log', 'sin', '', '', '**0.535', ''], ['', '', '', '', '', ''], ['', '', 'cos', '', '', 'cos'], ['sigm', '', '', '', '', '']]]","[[0.0, 0.0, 1.538498865424147, 0.0, 0.0, 0.031128589856086325], [0.0, 0.0, 0.3681831637247512, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.929599853452164, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1099543028305582, 0.6670747525559855, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.11876673405768917, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6270065291802441, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.048837982476099565, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0009513559382640512, 0.0037579719636899375, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6316565615968955, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.056022594344151626, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.01306712371833361, 0.0]]","[[0.0, 0.0, 0.042718298826208416, 0.0, 0.0, 0.007035364394140514], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6499004675251978, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.06385256940541696, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.024939727683199228, 0.0]]"
